level,title,type,description,source_id,degree,human_readable_id,id,size,graph_embedding,community,entity_type,top_level_node_id,x,y
0,V2G3-A09-01,REQUIREMENT,"The entity ""V2G3-A09-01"" is a specific requirement referenced in the document.","1665ff673abe57f406cf7a5a48bacc00,1cfc5b3783ecea8b1b50c0cf0b9da1d4,3cbb86ac163ea9e314b953dbf0af5de4,801f1b08acd1dd21d9f7c71417653091,957d79ac926c7c8c427f6425d51c58b8,9d51da4c009f3383f6178ae36d391c61",6,98,bd926ed5f0e84c8c9467d0d7ce9b3fbf,6,,3,REQUIREMENT,bd926ed5f0e84c8c9467d0d7ce9b3fbf,0,0
0,V2G3-A09-17,REQUIREMENT,"""V2G3-A09-17"" is a specific requirement referenced in the document.","1665ff673abe57f406cf7a5a48bacc00,1cfc5b3783ecea8b1b50c0cf0b9da1d4,3cbb86ac163ea9e314b953dbf0af5de4,801f1b08acd1dd21d9f7c71417653091,957d79ac926c7c8c427f6425d51c58b8,9d51da4c009f3383f6178ae36d391c61",6,99,5648f138aac0421281fed13d648a875d,6,,3,REQUIREMENT,5648f138aac0421281fed13d648a875d,0,0
0,ISO_15118-5:2018(E),STANDARD,An ISO standard referenced in the document,"1665ff673abe57f406cf7a5a48bacc00,1cfc5b3783ecea8b1b50c0cf0b9da1d4,3cbb86ac163ea9e314b953dbf0af5de4,801f1b08acd1dd21d9f7c71417653091,813b4f67ab4a26af5abc0fd23a1be814,957d79ac926c7c8c427f6425d51c58b8,9d51da4c009f3383f6178ae36d391c61,a882a8d895c3ca8c3bfe5dc8610f46bb,b5864dde590dd2593deadbe32d3b3c2b",6,100,672c7ff1985c460a8ebedcf73d0f253d,6,,5,STANDARD,672c7ff1985c460a8ebedcf73d0f253d,0,0
0,CF_05_002,CONFIGURATION,"""CF_05_002"" is a specific configuration identifier referenced and mentioned multiple times within the document. It serves as a configuration ID used in the context of the document, indicating its importance and relevance to the content discussed.","1665ff673abe57f406cf7a5a48bacc00,1cfc5b3783ecea8b1b50c0cf0b9da1d4,3cbb86ac163ea9e314b953dbf0af5de4,801f1b08acd1dd21d9f7c71417653091,957d79ac926c7c8c427f6425d51c58b8,9d51da4c009f3383f6178ae36d391c61,a882a8d895c3ca8c3bfe5dc8610f46bb,b5864dde590dd2593deadbe32d3b3c2b",5,101,3abc52a23d46461abd9b3264a67e5d06,5,,7,CONFIGURATION,3abc52a23d46461abd9b3264a67e5d06,0,0
0,PICS_SELECTION,TECHNICAL_TERM,A selection parameter used in the context of the document,"3cbb86ac163ea9e314b953dbf0af5de4,801f1b08acd1dd21d9f7c71417653091,957d79ac926c7c8c427f6425d51c58b8,a882a8d895c3ca8c3bfe5dc8610f46bb,b5864dde590dd2593deadbe32d3b3c2b",5,102,6897e24f13874818883c6eb0a23f4bc0,5,,7,TECHNICAL_TERM,6897e24f13874818883c6eb0a23f4bc0,0,0
0,PIXIT_SELECTION,TECHNICAL_TERM,A selection parameter used in the context of the document,"3cbb86ac163ea9e314b953dbf0af5de4,801f1b08acd1dd21d9f7c71417653091,957d79ac926c7c8c427f6425d51c58b8,a882a8d895c3ca8c3bfe5dc8610f46bb,b5864dde590dd2593deadbe32d3b3c2b",5,103,982f3e1214854bceba735df156e1d624,5,,7,TECHNICAL_TERM,982f3e1214854bceba735df156e1d624,0,0
0,PRECONDITION,TECHNICAL_TERM,A condition that must be met before a test or procedure can proceed,"3cbb86ac163ea9e314b953dbf0af5de4,801f1b08acd1dd21d9f7c71417653091,957d79ac926c7c8c427f6425d51c58b8,a882a8d895c3ca8c3bfe5dc8610f46bb",1,104,0f875f6415974073bcc56ac55324ccbb,1,,,TECHNICAL_TERM,0f875f6415974073bcc56ac55324ccbb,0,0
0,F_EVCC_CMN_PR_DUTYCYCLE_001,TEST_CASE,"""F_EVCC_CMN_PR_DUTYCYCLE_001"" is a specific test case related to the EVCC common duty cycle functionality. This test case focuses on evaluating the performance and compliance of the Electric Vehicle Communication Controller (EVCC) in managing the duty cycle, ensuring it adheres to the necessary standards and regulatory requirements. The test case is crucial for validating the EVCC's ability to maintain consistent and reliable communication, which is essential for the efficient operation of electric vehicle charging systems.","1cfc5b3783ecea8b1b50c0cf0b9da1d4,801f1b08acd1dd21d9f7c71417653091,957d79ac926c7c8c427f6425d51c58b8",0,105,84f4bd0aba68449eb8a5c0d190ad8b11,0,,,TEST_CASE,84f4bd0aba68449eb8a5c0d190ad8b11,0,0
0,EXPECTED_BEHAVIOR,TECHNICAL_TERM,The anticipated outcome or response in a given test scenario,"1665ff673abe57f406cf7a5a48bacc00,3cbb86ac163ea9e314b953dbf0af5de4,957d79ac926c7c8c427f6425d51c58b8,a882a8d895c3ca8c3bfe5dc8610f46bb",1,106,803828ce7de840dc9508153ce96c8871,1,,,TECHNICAL_TERM,803828ce7de840dc9508153ce96c8871,0,0
0,F_EVCC_CMN_TB_VTB_CMSLACPARM_003,TEST_CASE,A specific test case related to the EVCC CMN TB VTB CmSlacParm functionality,957d79ac926c7c8c427f6425d51c58b8,0,107,c07712fcdaf54969a1f0b52b67eedb08,0,,,TEST_CASE,c07712fcdaf54969a1f0b52b67eedb08,0,0
0,TABLE_142,DOCUMENT_SECTION,A table in the document that lists the test case description for 'TC_EVCC_CMN_VTB_CmSlacParm_008',957d79ac926c7c8c427f6425d51c58b8,1,108,a77652fc1f894010aa2d11f5b1895713,1,,0,DOCUMENT_SECTION,a77652fc1f894010aa2d11f5b1895713,0,0
0,TC_EVCC_CMN_VTB_CMSLACPARM_008,TEST_CASE,A specific test case related to the EVCC CMN VTB CmSlacParm functionality,957d79ac926c7c8c427f6425d51c58b8,3,109,d93b9ba3eaa74fae84db507a4ddc5817,3,,0,TEST_CASE,d93b9ba3eaa74fae84db507a4ddc5817,0,0
0,TEST_OBJECTIVE,TECHNICAL_TERM,The goal or purpose of a specific test case,"801f1b08acd1dd21d9f7c71417653091,957d79ac926c7c8c427f6425d51c58b8,a882a8d895c3ca8c3bfe5dc8610f46bb",1,110,410095ada6af4c979ac934b9c13f0539,1,,,TECHNICAL_TERM,410095ada6af4c979ac934b9c13f0539,0,0
0,CM_SLAC_PARM.REQ,MESSAGE,A request message used in the communication process,957d79ac926c7c8c427f6425d51c58b8,2,111,fa8e2425acda402ab71920fdcb3a179c,2,,0,MESSAGE,fa8e2425acda402ab71920fdcb3a179c,0,0
0,CM_SLAC_PARM.CNF,MESSAGE,"""CM_SLAC_PARM.CNF"" is a confirmation message used in the communication process. It contains the current runID, EV MAC, and additional valid parameters, ensuring that all necessary information is conveyed accurately during the communication.","3cbb86ac163ea9e314b953dbf0af5de4,957d79ac926c7c8c427f6425d51c58b8",2,112,4df3a220bfe14cffaccec223bac8daa9,2,,0,MESSAGE,4df3a220bfe14cffaccec223bac8daa9,0,0
0,DOCUMENT_REFERENCE,TECHNICAL_TERM,A reference to a specific document or section within a document,"801f1b08acd1dd21d9f7c71417653091,957d79ac926c7c8c427f6425d51c58b8,a882a8d895c3ca8c3bfe5dc8610f46bb",1,113,755dd92371a84a658f103e0a942bc35b,1,,3,TECHNICAL_TERM,755dd92371a84a658f103e0a942bc35b,0,0
0,ISO:15118-3:2015:IS,DOCUMENT,"The ISO:15118-3:2015:IS is an International Standard document that serves as a reference for the ISO 15118-3:2015 standard. This ISO standard specifies the communication protocol for electric vehicle charging, ensuring interoperability and compliance within the electric vehicle charging infrastructure.","957d79ac926c7c8c427f6425d51c58b8,9d51da4c009f3383f6178ae36d391c61,b5864dde590dd2593deadbe32d3b3c2b",19,114,97f5423c3f8546d9bb888b7cb7aa004a,19,,6,DOCUMENT,97f5423c3f8546d9bb888b7cb7aa004a,0,0
0,15118-3:A.9.1.2,DOCUMENT_SECTION,A section in the ISO 15118-3 document,957d79ac926c7c8c427f6425d51c58b8,1,115,84dcb848cefc445aa5d72495fe406501,1,,6,DOCUMENT_SECTION,84dcb848cefc445aa5d72495fe406501,0,0
0,15118-3:A.9.1.3.2,DOCUMENT_SECTION,A section in the ISO 15118-3 document,957d79ac926c7c8c427f6425d51c58b8,1,116,e95eb56bd93b4bb0a2b1c6dc72ad61a3,1,,6,DOCUMENT_SECTION,e95eb56bd93b4bb0a2b1c6dc72ad61a3,0,0
0,15118-3:A.9.2.1,DOCUMENT_SECTION,A section in the ISO 15118-3 document,957d79ac926c7c8c427f6425d51c58b8,1,117,f7991ab764724654b027643aec0eb8f8,1,,6,DOCUMENT_SECTION,f7991ab764724654b027643aec0eb8f8,0,0
0,TABLE_143,DOCUMENT_SECTION,A table in the document that lists the test case description for 'TC_EVCC_CMN_VTB_CmSlacParm_009',957d79ac926c7c8c427f6425d51c58b8,1,118,6b920a1e0a1c45aa97230c2edac46fff,1,,0,DOCUMENT_SECTION,6b920a1e0a1c45aa97230c2edac46fff,0,0
0,TC_EVCC_CMN_VTB_CMSLACPARM_009,TEST_CASE,A specific test case related to the EVCC CMN VTB CmSlacParm functionality,957d79ac926c7c8c427f6425d51c58b8,7,119,2319efba8aab4af2be101dac79666e39,7,,0,TEST_CASE,2319efba8aab4af2be101dac79666e39,0,0
0,CM_START_ATTEN_CHAR.IND,MESSAGE,"""CM_START_ATTEN_CHAR.IND"" is an indication message related to the start of attenuation characterization. It is used in the communication process.","3cbb86ac163ea9e314b953dbf0af5de4,957d79ac926c7c8c427f6425d51c58b8",2,120,bba76aa82dc2483197aa7ab6b9e9b069,2,,0,MESSAGE,bba76aa82dc2483197aa7ab6b9e9b069,0,0
0,CM_MNBC_SOUND.IND,MESSAGE,"""CM_MNBC_SOUND.IND"" is an indication message related to MNBC sound, which is used in the communication process.","3cbb86ac163ea9e314b953dbf0af5de4,957d79ac926c7c8c427f6425d51c58b8",2,121,16f313164d7d4e6297b10d22578b6cbd,2,,0,MESSAGE,16f313164d7d4e6297b10d22578b6cbd,0,0
0,CM_ATTEN_CHAR.RSP,MESSAGE,"""CM_ATTEN_CHAR.RSP"" is a response message related to attenuation characterization, utilized in the communication process.","3cbb86ac163ea9e314b953dbf0af5de4,957d79ac926c7c8c427f6425d51c58b8",3,122,90c0dd2d0d9e46669f5ba26a04b18234,3,,0,MESSAGE,90c0dd2d0d9e46669f5ba26a04b18234,0,0
0,CM_VALIDATE.REQ,MESSAGE,"""CM_VALIDATE.REQ"" is a request message used in the communication process.","1cfc5b3783ecea8b1b50c0cf0b9da1d4,957d79ac926c7c8c427f6425d51c58b8",3,123,e1226e1d9f45438c99709fd3e2e8fabd,3,,0,MESSAGE,e1226e1d9f45438c99709fd3e2e8fabd,0,0
0,CM_SLAC_MATCH.REQ,MESSAGE,A request message used in the communication process,957d79ac926c7c8c427f6425d51c58b8,1,124,efa2517431b14e6fa10e16a863b014da,1,,0,MESSAGE,efa2517431b14e6fa10e16a863b014da,0,0
0,F_RANDOMHEXSTRINGGEN,TECHNICAL_TERM,A function or method related to generating random hexadecimal strings,957d79ac926c7c8c427f6425d51c58b8,0,125,5b9857db276c48569a89c5ca2f9e5d8f,0,,,TECHNICAL_TERM,5b9857db276c48569a89c5ca2f9e5d8f,0,0
0,15118-3:A.6.5.2,DOCUMENT_SECTION,A section in the ISO 15118-3 document,957d79ac926c7c8c427f6425d51c58b8,0,126,02994e09e7b540389fe62c421eaddbe4,0,,,DOCUMENT_SECTION,02994e09e7b540389fe62c421eaddbe4,0,0
0,V2G3-A06-05,REQUIREMENT,A specific requirement referenced in the document,957d79ac926c7c8c427f6425d51c58b8,0,127,3f4fb4f8f02d4d21ae200656ee4a2497,0,,,REQUIREMENT,3f4fb4f8f02d4d21ae200656ee4a2497,0,0
0,TC_EVCC_CMN_VTB_ATTENUATIONCHARACTERIZATION_005,TEST_CASE,A specific test case related to the EVCC CMN VTB attenuation characterization functionality,3cbb86ac163ea9e314b953dbf0af5de4,1,128,2fc7d89ff1e6461ca0c61429e304d148,1,,3,TEST_CASE,2fc7d89ff1e6461ca0c61429e304d148,0,0
0,TEST_SYSTEM,SYSTEM,"The TEST_SYSTEM is the system that executes the test procedures, checks the responses from the System Under Test (SUT), and sends/receives messages.","1cfc5b3783ecea8b1b50c0cf0b9da1d4,3cbb86ac163ea9e314b953dbf0af5de4,9d51da4c009f3383f6178ae36d391c61",12,129,b84dff3ecbfb4e008670d6737886f7d6,12,,0,SYSTEM,b84dff3ecbfb4e008670d6737886f7d6,0,0
0,CM_ATTEN_CHAR.IND,MESSAGE,An indication message containing attenuation entries and other parameters,3cbb86ac163ea9e314b953dbf0af5de4,2,130,3002ba36e9de4227bb0fb12dc9b87b2f,2,,0,MESSAGE,3002ba36e9de4227bb0fb12dc9b87b2f,0,0
0,TT_EV_ATTEN_RESULTS_TIMER,TIMER,A timer that expires before sending the CM_ATTEN_CHAR.IND message,3cbb86ac163ea9e314b953dbf0af5de4,1,131,20d55436b4164a3d9f28648cf1058b05,1,,0,TIMER,20d55436b4164a3d9f28648cf1058b05,0,0
0,TT_MATCH_RESPONSE_TIMER,TIMER,"The ""TT_MATCH_RESPONSE_TIMER"" is a timer associated with the expiration of the match response. It is specifically designed to expire before the CM_ATTEN_CHAR.RSP message is sent.","1665ff673abe57f406cf7a5a48bacc00,3cbb86ac163ea9e314b953dbf0af5de4",1,132,a7e1daa576b3451d8b536bfcbc2d4e28,1,,0,TIMER,a7e1daa576b3451d8b536bfcbc2d4e28,0,0
0,ISO_15118-3:2015:IS,DOCUMENT,"ISO_15118-3:2015:IS is an ISO standard referenced in the document and the test case. This standard is part of the ISO 15118 series, which pertains to the communication interface between electric vehicles and the charging infrastructure. The 2015 edition of this standard specifies the physical and data link layer requirements for high-level communication, ensuring interoperability and compliance within the electric vehicle charging ecosystem.","1665ff673abe57f406cf7a5a48bacc00,3cbb86ac163ea9e314b953dbf0af5de4,801f1b08acd1dd21d9f7c71417653091,a882a8d895c3ca8c3bfe5dc8610f46bb",28,133,7109c747f1ad43eeb71b83435c7b6b20,28,,3,DOCUMENT,7109c747f1ad43eeb71b83435c7b6b20,0,0
0,V2G3-A09-23,REQUIREMENT,A specific requirement referenced in the document,3cbb86ac163ea9e314b953dbf0af5de4,1,134,8a14891646b44175aabee6ed0fdad888,1,,3,REQUIREMENT,8a14891646b44175aabee6ed0fdad888,0,0
0,V2G3-A09-25,REQUIREMENT,A specific requirement referenced in the document,3cbb86ac163ea9e314b953dbf0af5de4,1,135,32ea7a265ca348f18cfcd4f3066f33a9,1,,3,REQUIREMENT,32ea7a265ca348f18cfcd4f3066f33a9,0,0
0,V2G3-A09-28,REQUIREMENT,A specific requirement referenced in the document,3cbb86ac163ea9e314b953dbf0af5de4,1,136,8835ae0e81b24ab8bb084a8aee5be8a5,1,,3,REQUIREMENT,8835ae0e81b24ab8bb084a8aee5be8a5,0,0
0,V2G3-A09-30,REQUIREMENT,A specific requirement referenced in the document,3cbb86ac163ea9e314b953dbf0af5de4,1,137,fea634eeb789405caec6143a2c8267be,1,,3,REQUIREMENT,fea634eeb789405caec6143a2c8267be,0,0
0,V2G3-A09-31,REQUIREMENT,A specific requirement referenced in the document,3cbb86ac163ea9e314b953dbf0af5de4,1,138,69384fa7159e45c598fbd942c6545b1b,1,,3,REQUIREMENT,69384fa7159e45c598fbd942c6545b1b,0,0
0,V2G3-A09-32,REQUIREMENT,A specific requirement referenced in the document,3cbb86ac163ea9e314b953dbf0af5de4,1,139,45fd0df63fb14ab18610ea2475eb9a99,1,,3,REQUIREMENT,45fd0df63fb14ab18610ea2475eb9a99,0,0
0,V2G3-A09-35,REQUIREMENT,A specific requirement referenced in the document,3cbb86ac163ea9e314b953dbf0af5de4,1,140,e3aeeaf4a0e7467ea12af5865b8abe96,1,,3,REQUIREMENT,e3aeeaf4a0e7467ea12af5865b8abe96,0,0
0,F_EVCC_CMN_PR_CMSLACPARM_001,TEST_CASE,A specific test case related to the EVCC CMN PR CmSlacParm functionality,3cbb86ac163ea9e314b953dbf0af5de4,0,141,17815601956c485a858cf705947063af,0,,,TEST_CASE,17815601956c485a858cf705947063af,0,0
0,F_EVCC_CMN_TB_VTB_ATTENUATIONCHARACTERIZATION_005,TEST_CASE,A specific test case related to the EVCC CMN TB VTB attenuation characterization functionality,3cbb86ac163ea9e314b953dbf0af5de4,0,142,61dc36c936e648ffbc1a1b059797ece5,0,,,TEST_CASE,61dc36c936e648ffbc1a1b059797ece5,0,0
0,TABLE_156,DOCUMENT_SECTION,A table in the document that lists the test case description for 'TC_EVCC_CMN_VTB_AttenuationCharacterization_006',3cbb86ac163ea9e314b953dbf0af5de4,0,143,be1f551fc0f243e7bf2f435cbb5631a6,0,,,DOCUMENT_SECTION,be1f551fc0f243e7bf2f435cbb5631a6,0,0
0,TC_EVCC_CMN_VTB_ATTENUATIONCHARACTERIZATION_006,TEST_CASE,A specific test case related to the EVCC CMN VTB attenuation characterization functionality,3cbb86ac163ea9e314b953dbf0af5de4,1,144,40b6b809a0764a5dac9b409388e2dc30,1,,3,TEST_CASE,40b6b809a0764a5dac9b409388e2dc30,0,0
0,TABLE_157,DOCUMENT_SECTION,A table in the document that lists the test case description for 'TC_EVCC_CMN_VTB_AttenuationCharacterization_007',3cbb86ac163ea9e314b953dbf0af5de4,0,145,0f6d814ef7b047e19165e5a00e1beb23,0,,,DOCUMENT_SECTION,0f6d814ef7b047e19165e5a00e1beb23,0,0
0,TC_EVCC_CMN_VTB_ATTENUATIONCHARACTERIZATION_007,TEST_CASE,A specific test case related to the EVCC CMN VTB attenuation characterization functionality,3cbb86ac163ea9e314b953dbf0af5de4,1,146,99f3525e222443f9afcc0809257ee089,1,,3,TEST_CASE,99f3525e222443f9afcc0809257ee089,0,0
0,CONFIG_ID,TECHNICAL_TERM,CONFIG_ID is a configuration identifier used in the context of the document.,"801f1b08acd1dd21d9f7c71417653091,a882a8d895c3ca8c3bfe5dc8610f46bb",1,147,91276c3d3c294d62b767b3efef3c7296,1,,7,,91276c3d3c294d62b767b3efef3c7296,0,0
0,PIXIT_EVCC_CMN_CMVALIDATE,TECHNICAL_TERM,"""PIXIT_EVCC_CMN_CMVALIDATE is a specific PIXIT selection parameter related to the EVCC common validation process. This parameter plays a crucial role in ensuring that the Electric Vehicle Communication Controller (EVCC) adheres to the necessary compliance standards during the CM (Configuration Management) validation phase. By focusing on this parameter, stakeholders can ensure that the EVCC operates within the defined regulatory requirements and industry best practices, fostering effective collaboration and compliance within the electrical engineering community.""","1cfc5b3783ecea8b1b50c0cf0b9da1d4,801f1b08acd1dd21d9f7c71417653091",0,148,fdffa83356684dd1a5dc756a139e771a,0,,,,fdffa83356684dd1a5dc756a139e771a,0,0
0,PIXIT_EVCC_CMN_FALLBACKVALIDATIONFAILED,TECHNICAL_TERM,A specific PIXIT selection parameter related to fallback validation failure,801f1b08acd1dd21d9f7c71417653091,0,149,b7236564d7d14482a6be4c23ccadd52c,0,,,,b7236564d7d14482a6be4c23ccadd52c,0,0
0,F_EVCC_CMN_TB_VTB_CMVALIDATE_012,TEST_CASE,A specific test case related to the EVCC CMN TB VTB CM validation functionality,801f1b08acd1dd21d9f7c71417653091,0,150,8a624521492b4c618674ba65f67ac751,0,,,,8a624521492b4c618674ba65f67ac751,0,0
0,F_EVCC_CMN_TB_VTB_CMSLACPARM_001,TEST_CASE,"""F_EVCC_CMN_TB_VTB_CMSLACPARM_001"" is a specific test case related to the EVCC CMN TB VTB CM SLAC parameter functionality. This test case focuses on the common SLAC (Signal Level Attenuation Characterization) parameter functionality within the Electric Vehicle Communication Controller (EVCC) framework. It ensures that the SLAC parameters are correctly implemented and function as intended, adhering to the necessary compliance standards and fostering reliable communication between electric vehicles and charging stations.","1cfc5b3783ecea8b1b50c0cf0b9da1d4,801f1b08acd1dd21d9f7c71417653091",0,151,1f988d628c0e4e67b6aec638fd5e8689,0,,,,1f988d628c0e4e67b6aec638fd5e8689,0,0
0,F_EVCC_CMN_TB_VTB_ATTENUATIONCHARACTERIZATION_001,TEST_CASE,"The entity ""F_EVCC_CMN_TB_VTB_ATTENUATIONCHARACTERIZATION_001"" refers to a specific test case associated with the EVCC CMN TB VTB attenuation characterization functionality. This test case is designed to evaluate the common attenuation characterization functionality within the Electric Vehicle Communication Controller (EVCC) framework. The primary focus of this test case is to ensure that the attenuation characteristics of the EVCC are accurately measured and comply with the necessary standards and regulatory requirements. This is crucial for maintaining the integrity and performance of the communication systems in electric vehicles.","1cfc5b3783ecea8b1b50c0cf0b9da1d4,801f1b08acd1dd21d9f7c71417653091",0,152,554626bc4a0249b4b916b9b1bd4424a8,0,,,,554626bc4a0249b4b916b9b1bd4424a8,0,0
0,F_EVCC_CMN_TB_VTB_CMVALIDATE_006,TEST_CASE,A specific test case related to the EVCC CMN TB VTB CM validation functionality,801f1b08acd1dd21d9f7c71417653091,0,153,482f1f3ea3c141588da4bbe9321a3244,0,,,,482f1f3ea3c141588da4bbe9321a3244,0,0
0,TABLE_178,DOCUMENT_SECTION,A table in the document that lists the test case description for 'TC_EVCC_CMN_VTB_CmValidate_013',801f1b08acd1dd21d9f7c71417653091,0,154,29d6eba0073946388f565c8d4573210d,0,,,,29d6eba0073946388f565c8d4573210d,0,0
0,TC_EVCC_CMN_VTB_CMVALIDATE_013,TEST_CASE,A specific test case related to the EVCC CMN VTB CM validation functionality,801f1b08acd1dd21d9f7c71417653091,0,155,4e506da0331b47ee90aa29785356fa93,0,,,,4e506da0331b47ee90aa29785356fa93,0,0
0,TABLE_179,DOCUMENT_SECTION,A table in the document that lists the test case description for 'TC_EVCC_CMN_VTB_CmValidate_014',801f1b08acd1dd21d9f7c71417653091,0,156,dbc14472a1374d22a3776d62d5de0197,0,,,,dbc14472a1374d22a3776d62d5de0197,0,0
0,TC_EVCC_CMN_VTB_CMVALIDATE_014,TEST_CASE,A specific test case related to the EVCC CMN VTB CM validation functionality,801f1b08acd1dd21d9f7c71417653091,0,157,b1bbcddfa6cf439aad3afaa2446153b5,0,,,,b1bbcddfa6cf439aad3afaa2446153b5,0,0
0,F_EVCC_CMN_TB_VTB_CMVALIDATE_010,TEST_CASE,"""F_EVCC_CMN_TB_VTB_CMVALIDATE_010"" is a specific test case associated with the EVCC CMN TB VTB CM validation functionality. It is also related to the EVCC common validation process, ensuring that the validation procedures for the Electric Vehicle Communication Controller (EVCC) are thoroughly tested and compliant with the necessary standards. This test case plays a crucial role in verifying the integrity and reliability of the EVCC's validation mechanisms, contributing to the overall robustness and compliance of the system.","1cfc5b3783ecea8b1b50c0cf0b9da1d4,801f1b08acd1dd21d9f7c71417653091",0,158,a11ad394f8874e8d9204668b018ccbf7,0,,,TEST_CASE,a11ad394f8874e8d9204668b018ccbf7,0,0
0,F_EVCC_CMN_TB_VTB_CMVALIDATE_004,TEST_CASE,"""F_EVCC_CMN_TB_VTB_CMVALIDATE_004"" is a specific test case associated with the EVCC CMN TB VTB CM validation functionality. It is also related to the EVCC common validation process, ensuring that the validation procedures adhere to the necessary compliance standards and industry best practices. This test case plays a crucial role in verifying the integrity and correctness of the EVCC validation mechanisms, fostering collaboration among stakeholders to maintain high standards in electrical engineering projects.","1cfc5b3783ecea8b1b50c0cf0b9da1d4,801f1b08acd1dd21d9f7c71417653091",0,159,c78e373a990f4ff9950ec605a8dc3fba,0,,,TEST_CASE,c78e373a990f4ff9950ec605a8dc3fba,0,0
0,F_EVCC_CMN_PR_ATTENUATIONCHARACTERIZATION_001,TEST_CASE,"""F_EVCC_CMN_PR_ATTENUATIONCHARACTERIZATION_001"" is a specific test case related to the EVCC common attenuation characterization functionality. This test case focuses on evaluating the attenuation characteristics of the Electric Vehicle Communication Controller (EVCC) in a common mode noise (CMN) environment, ensuring that the EVCC meets the necessary performance and compliance standards.","1cfc5b3783ecea8b1b50c0cf0b9da1d4,801f1b08acd1dd21d9f7c71417653091",0,160,f29f81936d4247e7a801e7524700694d,0,,,,f29f81936d4247e7a801e7524700694d,0,0
0,V2G3-A09-54,TECHNICAL_TERM,"The entity ""V2G3-A09-54"" is a specific requirement referenced in the document.","1cfc5b3783ecea8b1b50c0cf0b9da1d4,801f1b08acd1dd21d9f7c71417653091",2,161,7d983bf5923b49bfa9fac87c02db58d7,2,,3,,7d983bf5923b49bfa9fac87c02db58d7,0,0
0,V2G3-A09-72,TECHNICAL_TERM,A referenced requirement in the document,801f1b08acd1dd21d9f7c71417653091,1,162,71c87d56ad55447d84222544a4f6d10c,1,,3,,71c87d56ad55447d84222544a4f6d10c,0,0
0,V2G3-A09-56,TECHNICAL_TERM,"The entity ""V2G3-A09-56"" is a specific requirement referenced in the document.","1cfc5b3783ecea8b1b50c0cf0b9da1d4,801f1b08acd1dd21d9f7c71417653091",2,163,e4337da4551a442096ce7297206925c7,2,,3,,e4337da4551a442096ce7297206925c7,0,0
0,V2G3-A09-57,TECHNICAL_TERM,"The entity ""V2G3-A09-57"" is a specific requirement referenced in the document.","1cfc5b3783ecea8b1b50c0cf0b9da1d4,801f1b08acd1dd21d9f7c71417653091",2,164,4a2d8f2640e74ea88217e8437099ca4d,2,,3,,4a2d8f2640e74ea88217e8437099ca4d,0,0
0,V2G3-A09-59,TECHNICAL_TERM,A referenced requirement in the document,801f1b08acd1dd21d9f7c71417653091,1,165,4ae3bf7b628546a1965e0ab786f3d96c,1,,3,,4ae3bf7b628546a1965e0ab786f3d96c,0,0
0,V2G3-A09-60,TECHNICAL_TERM,A referenced requirement in the document,801f1b08acd1dd21d9f7c71417653091,1,166,14bfbe8eb61e41c5b4a0202207e1b403,1,,3,,14bfbe8eb61e41c5b4a0202207e1b403,0,0
0,V2G3-M09-07,TECHNICAL_TERM,"""V2G3-M09-07"" is a specific requirement referenced in the document.","1cfc5b3783ecea8b1b50c0cf0b9da1d4,801f1b08acd1dd21d9f7c71417653091",2,167,b5f98384c7954fada2455dc0a34f0828,2,,3,,b5f98384c7954fada2455dc0a34f0828,0,0
0,V2G3-M09-12,TECHNICAL_TERM,"The entity ""V2G3-M09-12"" is a specific requirement referenced in the document.","1cfc5b3783ecea8b1b50c0cf0b9da1d4,801f1b08acd1dd21d9f7c71417653091",2,168,e7a32da5251e4dc3a9807702e36cf042,2,,3,,e7a32da5251e4dc3a9807702e36cf042,0,0
0,V2G3-M09-08,TECHNICAL_TERM,A referenced requirement in the document,801f1b08acd1dd21d9f7c71417653091,1,169,70ed3549482144e9aae9855fb8739f43,1,,3,,70ed3549482144e9aae9855fb8739f43,0,0
0,V2G3-A09-51,TECHNICAL_TERM,A referenced requirement in the document,801f1b08acd1dd21d9f7c71417653091,1,170,47161488c30c45ed9165ff7629da11b0,1,,3,,47161488c30c45ed9165ff7629da11b0,0,0
0,V2G3-A09-52,,"The entity ""V2G3-A09-52"" is a specific requirement referenced in the document.","1cfc5b3783ecea8b1b50c0cf0b9da1d4,801f1b08acd1dd21d9f7c71417653091",2,171,bbfe2fd1ab7c4a10a237503c3f6469b8,2,,3,,bbfe2fd1ab7c4a10a237503c3f6469b8,0,0
0,CM_VALIDATE.CNF,MESSAGE,A confirmation message used in the communication process between the EV and EVSE,1cfc5b3783ecea8b1b50c0cf0b9da1d4,3,172,9cba17266d214a2facf56601e5d612b3,3,,3,,9cba17266d214a2facf56601e5d612b3,0,0
0,SLAC_VALIDATION_PROCESS,PROCESS,A process involving the validation of the Signal Level Attenuation Characterization (SLAC) between the EV and EVSE,1cfc5b3783ecea8b1b50c0cf0b9da1d4,2,173,1014cecb66494409ad670176f15bcb2d,2,,1,,1014cecb66494409ad670176f15bcb2d,0,0
0,ISO 15118-3:2015:IS,STANDARD,The ISO standard that specifies the communication protocol for electric vehicle charging,1cfc5b3783ecea8b1b50c0cf0b9da1d4,13,174,1cf446e3832840c3b2293495c9fff62a,13,,3,,1cf446e3832840c3b2293495c9fff62a,0,0
